Timestamp,Type,Price,Volume,Bid Price,Bid Size,Ask Price,Ask Size
2023-09-22 09:37:27.072800919,Quote,,,4382.25,31.0,4382.5,51.0
2023-09-22 09:37:27.087431855,Quote,,,4382.25,30.0,4382.5,51.0
2023-09-22 09:37:27.147462282,Quote,,,4382.25,30.0,4382.5,50.0
2023-09-22 09:37:27.402505280,Quote,,,4382.25,31.0,4382.5,50.0
2023-09-22 09:37:27.422443776,Quote,,,4382.25,30.0,4382.5,50.0
2023-09-22 09:37:27.502467528,Quote,,,4382.25,30.0,4382.5,52.0
2023-09-22 09:37:27.502971188,Quote,,,4382.25,30.0,4382.5,50.0
2023-09-22 09:37:27.577456556,Quote,,,4382.25,30.0,4382.5,51.0
2023-09-22 09:37:27.638400323,Quote,,,4382.25,29.0,4382.5,51.0
2023-09-22 09:37:27.807495449,Quote,,,4382.25,29.0,4382.5,53.0
2023-09-22 09:37:27.807649414,Quote,,,4382.25,29.0,4382.5,54.0
2023-09-22 09:37:27.807649414,Quote,,,4382.25,29.0,4382.5,55.0
2023-09-22 09:37:27.807649414,Quote,,,4382.25,26.0,4382.5,55.0
2023-09-22 09:37:27.807649414,Trade,4382.25,1.0,4382.25,26.0,4382.5,55.0
2023-09-22 09:37:27.807649414,Quote,,,4382.25,25.0,4382.5,55.0
2023-09-22 09:37:27.807649414,Quote,,,4382.25,21.0,4382.5,55.0
2023-09-22 09:37:27.807649414,Quote,,,4382.25,21.0,4382.5,54.0
2023-09-22 09:37:27.807649414,Quote,,,4382.25,20.0,4382.5,54.0
2023-09-22 09:37:27.807649414,Quote,,,4382.25,20.0,4382.5,55.0
2023-09-22 09:37:27.807649414,Quote,,,4382.25,20.0,4382.5,56.0
2023-09-22 09:37:27.807649414,Quote,,,4382.25,20.0,4382.5,54.0
2023-09-22 09:37:27.832565559,Quote,,,4382.25,21.0,4382.5,54.0
2023-09-22 09:37:27.947453993,Quote,,,4382.25,21.0,4382.5,56.0
2023-09-22 09:37:27.987824477,Quote,,,4382.25,21.0,4382.5,54.0
2023-09-22 09:37:28.562445254,Quote,,,4382.25,21.0,4382.5,56.0
2023-09-22 09:37:28.712442956,Quote,,,4382.25,21.0,4382.5,54.0
2023-09-22 09:37:29.053169839,Quote,,,4382.25,23.0,4382.5,54.0
2023-09-22 09:37:29.053169839,Quote,,,4382.25,24.0,4382.5,54.0
2023-09-22 09:37:29.053169839,Quote,,,4382.25,24.0,4382.5,53.0
2023-09-22 09:37:29.053169839,Quote,,,4382.25,28.0,4382.5,53.0
2023-09-22 09:37:29.053169839,Quote,,,4382.25,29.0,4382.5,53.0
2023-09-22 09:37:29.053169839,Quote,,,4382.25,30.0,4382.5,53.0
2023-09-22 09:37:29.053169839,Quote,,,4382.25,29.0,4382.5,53.0
2023-09-22 09:37:29.057451619,Quote,,,4382.25,29.0,4382.5,54.0
2023-09-22 09:37:29.252505525,Quote,,,4382.25,29.0,4382.5,56.0
2023-09-22 09:37:29.253278378,Quote,,,4382.25,29.0,4382.5,54.0
2023-09-22 09:37:30.057497023,Quote,,,4382.25,29.0,4382.5,56.0
2023-09-22 09:37:30.057746858,Quote,,,4382.25,28.0,4382.5,56.0
2023-09-22 09:37:30.057746858,Quote,,,4382.25,24.0,4382.5,56.0
2023-09-22 09:37:30.057746858,Quote,,,4382.25,22.0,4382.5,56.0
2023-09-22 09:37:30.057746858,Quote,,,4382.25,21.0,4382.5,56.0
2023-09-22 09:37:30.147481021,Quote,,,4382.25,21.0,4382.5,57.0
2023-09-22 09:37:30.717566446,Quote,,,4382.25,20.0,4382.5,57.0
2023-09-22 09:37:30.717848373,Quote,,,4382.25,19.0,4382.5,57.0
2023-09-22 09:37:30.717848373,Quote,,,4382.25,19.0,4382.5,60.0
2023-09-22 09:37:30.717848373,Quote,,,4382.25,19.0,4382.5,61.0
2023-09-22 09:37:30.717848373,Quote,,,4382.25,19.0,4382.5,62.0
2023-09-22 09:37:30.717848373,Quote,,,4382.25,19.0,4382.5,63.0
2023-09-22 09:37:30.717848373,Trade,4382.25,14.0,4382.25,19.0,4382.5,63.0
2023-09-22 09:37:30.717848373,Quote,,,4382.25,5.0,4382.5,63.0
2023-09-22 09:37:30.717848373,Quote,,,4382.25,5.0,4382.5,64.0
2023-09-22 09:37:30.717848373,Trade,4382.25,3.0,4382.25,5.0,4382.5,64.0
2023-09-22 09:37:30.717848373,Quote,,,4382.25,2.0,4382.5,64.0
2023-09-22 09:37:30.717848373,Quote,,,4382.25,2.0,4382.5,65.0
2023-09-22 09:37:30.717848373,Trade,4382.25,1.0,4382.25,2.0,4382.5,65.0
2023-09-22 09:37:30.717848373,Quote,,,4382.25,1.0,4382.5,65.0
2023-09-22 09:37:30.717848373,Trade,4382.25,1.0,4382.25,1.0,4382.5,65.0
2023-09-22 09:37:30.717848373,Quote,,,4382.0,65.0,4382.5,65.0
2023-09-22 09:37:30.717848373,Quote,,,4382.0,65.0,4382.25,1.0
2023-09-22 09:37:30.717848373,Quote,,,4382.0,65.0,4382.25,3.0
2023-09-22 09:37:30.717848373,Quote,,,4382.0,65.0,4382.25,4.0
2023-09-22 09:37:30.717848373,Quote,,,4382.0,63.0,4382.25,4.0
2023-09-22 09:37:30.717848373,Quote,,,4382.0,63.0,4382.25,6.0
2023-09-22 09:37:30.717848373,Quote,,,4382.0,64.0,4382.25,6.0
2023-09-22 09:37:30.717848373,Quote,,,4382.0,64.0,4382.25,9.0
2023-09-22 09:37:30.717848373,Quote,,,4382.0,64.0,4382.25,10.0
2023-09-22 09:37:30.717848373,Quote,,,4382.0,64.0,4382.25,11.0
2023-09-22 09:37:30.717951763,Quote,,,4382.0,64.0,4382.25,12.0
2023-09-22 09:37:30.717951763,Quote,,,4382.0,64.0,4382.25,13.0
2023-09-22 09:37:30.717951763,Quote,,,4382.0,64.0,4382.25,11.0
2023-09-22 09:37:30.717951763,Quote,,,4382.0,64.0,4382.25,13.0
2023-09-22 09:37:30.717951763,Quote,,,4382.0,64.0,4382.25,14.0
2023-09-22 09:37:30.717951763,Quote,,,4382.0,64.0,4382.25,15.0
2023-09-22 09:37:30.717951763,Quote,,,4382.0,64.0,4382.25,17.0
2023-09-22 09:37:30.717951763,Quote,,,4382.0,64.0,4382.25,19.0
2023-09-22 09:37:30.717951763,Quote,,,4382.0,61.0,4382.25,19.0
2023-09-22 09:37:30.717951763,Quote,,,4382.0,61.0,4382.25,22.0
2023-09-22 09:37:30.717951763,Quote,,,4382.0,61.0,4382.25,23.0
2023-09-22 09:37:30.717951763,Quote,,,4382.0,61.0,4382.25,24.0
2023-09-22 09:37:30.717951763,Quote,,,4382.0,61.0,4382.25,25.0
2023-09-22 09:37:30.737757306,Quote,,,4382.0,62.0,4382.25,25.0
2023-09-22 09:37:30.742474797,Quote,,,4382.0,63.0,4382.25,25.0
2023-09-22 09:37:30.742697173,Quote,,,4382.0,63.0,4382.25,22.0
2023-09-22 09:37:30.742697173,Quote,,,4382.0,64.0,4382.25,22.0
2023-09-22 09:37:30.742697173,Quote,,,4382.0,64.0,4382.25,21.0
2023-09-22 09:37:30.787495994,Quote,,,4382.0,68.0,4382.25,21.0
2023-09-22 09:37:30.787643270,Quote,,,4382.0,68.0,4382.25,20.0
2023-09-22 09:37:30.787643270,Quote,,,4382.0,68.0,4382.25,19.0
2023-09-22 09:37:30.802514575,Quote,,,4382.0,68.0,4382.25,22.0
2023-09-22 09:37:30.803514184,Quote,,,4382.0,68.0,4382.25,23.0
2023-09-22 09:37:30.803514184,Quote,,,4382.0,68.0,4382.25,24.0
2023-09-22 09:37:30.867512210,Quote,,,4382.0,69.0,4382.25,24.0
2023-09-22 09:37:30.927974962,Quote,,,4382.0,69.0,4382.25,23.0
2023-09-22 09:37:30.927974962,Quote,,,4382.0,69.0,4382.25,22.0
2023-09-22 09:37:30.927974962,Quote,,,4382.0,69.0,4382.25,19.0
2023-09-22 09:37:31.332602981,Trade,4382.25,19.0,4382.0,69.0,4382.25,19.0
2023-09-22 09:37:31.332602981,Quote,,,4382.0,69.0,4382.5,52.0
2023-09-22 09:37:31.332602981,Quote,,,4382.25,1.0,4382.5,52.0
2023-09-22 09:37:31.332602981,Quote,,,4382.25,2.0,4382.5,52.0
2023-09-22 09:37:31.332602981,Quote,,,4382.25,3.0,4382.5,52.0
2023-09-22 09:37:31.332602981,Quote,,,4382.25,5.0,4382.5,52.0
2023-09-22 09:37:31.332602981,Quote,,,4382.25,6.0,4382.5,52.0
2023-09-22 09:37:31.332602981,Quote,,,4382.25,8.0,4382.5,52.0
2023-09-22 09:37:31.332602981,Quote,,,4382.25,11.0,4382.5,52.0
2023-09-22 09:37:31.332602981,Quote,,,4382.25,13.0,4382.5,52.0
2023-09-22 09:37:31.332602981,Quote,,,4382.25,16.0,4382.5,52.0
2023-09-22 09:37:31.332602981,Quote,,,4382.25,20.0,4382.5,52.0
2023-09-22 09:37:31.332602981,Quote,,,4382.25,20.0,4382.5,53.0
2023-09-22 09:37:31.332602981,Trade,4382.25,21.0,4382.25,20.0,4382.5,53.0
2023-09-22 09:37:31.332602981,Quote,,,4382.0,78.0,4382.5,53.0
2023-09-22 09:37:31.332602981,Quote,,,4382.25,2.0,4382.5,53.0
2023-09-22 09:37:31.332602981,Quote,,,4382.25,6.0,4382.5,53.0
2023-09-22 09:37:31.332602981,Quote,,,4382.25,9.0,4382.5,53.0
2023-09-22 09:37:31.332602981,Quote,,,4382.25,9.0,4382.5,52.0
2023-09-22 09:37:31.332602981,Quote,,,4382.25,10.0,4382.5,52.0
2023-09-22 09:37:31.332602981,Quote,,,4382.25,8.0,4382.5,52.0
2023-09-22 09:37:31.332602981,Quote,,,4382.25,8.0,4382.5,53.0
2023-09-22 09:37:31.332602981,Quote,,,4382.25,8.0,4382.5,54.0
2023-09-22 09:37:31.332602981,Quote,,,4382.25,9.0,4382.5,54.0
2023-09-22 09:37:31.332602981,Quote,,,4382.25,10.0,4382.5,54.0
2023-09-22 09:37:31.332602981,Quote,,,4382.25,11.0,4382.5,54.0
2023-09-22 09:37:31.332602981,Quote,,,4382.25,11.0,4382.5,55.0
2023-09-22 09:37:31.332602981,Quote,,,4382.25,11.0,4382.5,58.0
2023-09-22 09:37:31.333169794,Quote,,,4382.25,11.0,4382.5,61.0
2023-09-22 09:37:31.333169794,Quote,,,4382.25,11.0,4382.5,64.0
2023-09-22 09:37:31.333169794,Quote,,,4382.25,12.0,4382.5,64.0
2023-09-22 09:37:31.333169794,Quote,,,4382.25,12.0,4382.5,65.0
2023-09-22 09:37:31.333169794,Quote,,,4382.25,11.0,4382.5,65.0
2023-09-22 09:37:31.333169794,Quote,,,4382.25,10.0,4382.5,65.0
2023-09-22 09:37:31.333169794,Trade,4382.25,2.0,4382.25,10.0,4382.5,65.0
2023-09-22 09:37:31.333169794,Quote,,,4382.25,8.0,4382.5,65.0
2023-09-22 09:37:31.333169794,Quote,,,4382.25,5.0,4382.5,65.0
2023-09-22 09:37:31.333169794,Quote,,,4382.25,3.0,4382.5,65.0
2023-09-22 09:37:31.333169794,Quote,,,4382.25,3.0,4382.5,64.0
2023-09-22 09:37:31.333169794,Quote,,,4382.25,3.0,4382.5,63.0
2023-09-22 09:37:31.333169794,Quote,,,4382.25,2.0,4382.5,63.0
2023-09-22 09:37:31.333169794,Quote,,,4382.25,2.0,4382.5,64.0
2023-09-22 09:37:31.333169794,Quote,,,4382.25,2.0,4382.5,66.0
2023-09-22 09:37:31.333169794,Quote,,,4382.25,3.0,4382.5,66.0
2023-09-22 09:37:31.333169794,Quote,,,4382.25,3.0,4382.5,67.0
2023-09-22 09:37:31.333169794,Quote,,,4382.25,6.0,4382.5,67.0
2023-09-22 09:37:31.333169794,Quote,,,4382.25,7.0,4382.5,67.0
2023-09-22 09:37:31.333169794,Quote,,,4382.25,11.0,4382.5,67.0
2023-09-22 09:37:31.333169794,Quote,,,4382.25,13.0,4382.5,67.0
2023-09-22 09:37:31.333169794,Quote,,,4382.25,14.0,4382.5,67.0
2023-09-22 09:37:31.333169794,Quote,,,4382.25,14.0,4382.5,66.0
2023-09-22 09:37:31.333169794,Quote,,,4382.25,14.0,4382.5,65.0
2023-09-22 09:37:31.333169794,Quote,,,4382.25,14.0,4382.5,64.0
2023-09-22 09:37:31.333169794,Quote,,,4382.25,14.0,4382.5,65.0
2023-09-22 09:37:31.337502836,Quote,,,4382.25,12.0,4382.5,65.0
2023-09-22 09:37:31.338078431,Quote,,,4382.25,12.0,4382.5,66.0
2023-09-22 09:37:31.338078431,Quote,,,4382.25,12.0,4382.5,67.0
2023-09-22 09:37:31.338078431,Quote,,,4382.25,11.0,4382.5,67.0
2023-09-22 09:37:31.338078431,Quote,,,4382.25,11.0,4382.5,66.0
2023-09-22 09:37:31.338078431,Quote,,,4382.25,11.0,4382.5,65.0
2023-09-22 09:37:31.338078431,Quote,,,4382.25,11.0,4382.5,64.0
2023-09-22 09:37:31.338078431,Quote,,,4382.25,11.0,4382.5,63.0
2023-09-22 09:37:31.338078431,Quote,,,4382.25,12.0,4382.5,63.0
2023-09-22 09:37:31.342485748,Quote,,,4382.25,13.0,4382.5,63.0
2023-09-22 09:37:31.348036641,Quote,,,4382.25,14.0,4382.5,63.0
2023-09-22 09:37:31.348036641,Quote,,,4382.25,15.0,4382.5,63.0
2023-09-22 09:37:31.348036641,Quote,,,4382.25,16.0,4382.5,63.0
2023-09-22 09:37:31.348036641,Trade,4382.25,1.0,4382.25,16.0,4382.5,63.0
2023-09-22 09:37:31.348036641,Quote,,,4382.25,15.0,4382.5,63.0
2023-09-22 09:37:31.363023382,Trade,4382.25,1.0,4382.25,15.0,4382.5,63.0
2023-09-22 09:37:31.363023382,Quote,,,4382.25,14.0,4382.5,62.0
2023-09-22 09:37:31.363023382,Quote,,,4382.25,13.0,4382.5,62.0
2023-09-22 09:37:31.367464904,Quote,,,4382.25,14.0,4382.5,62.0
2023-09-22 09:37:31.432652696,Quote,,,4382.25,15.0,4382.5,62.0
2023-09-22 09:37:31.432652696,Quote,,,4382.25,16.0,4382.5,62.0
2023-09-22 09:37:31.432652696,Quote,,,4382.25,17.0,4382.5,62.0
2023-09-22 09:37:31.577454984,Quote,,,4382.25,16.0,4382.5,62.0
2023-09-22 09:37:31.578023492,Quote,,,4382.25,15.0,4382.5,62.0
2023-09-22 09:37:31.932494617,Quote,,,4382.25,15.0,4382.5,63.0
2023-09-22 09:37:31.932549239,Quote,,,4382.25,15.0,4382.5,64.0
2023-09-22 09:37:31.932549239,Quote,,,4382.25,15.0,4382.5,65.0
2023-09-22 09:37:31.932549239,Quote,,,4382.25,14.0,4382.5,65.0
2023-09-22 09:37:32.168503486,Quote,,,4382.25,15.0,4382.5,65.0
2023-09-22 09:37:32.168503486,Quote,,,4382.25,16.0,4382.5,65.0
2023-09-22 09:37:32.168503486,Quote,,,4382.25,16.0,4382.5,64.0
2023-09-22 09:37:32.168503486,Quote,,,4382.25,17.0,4382.5,64.0
2023-09-22 09:37:32.168503486,Quote,,,4382.25,17.0,4382.5,63.0
2023-09-22 09:37:32.168503486,Quote,,,4382.25,17.0,4382.5,62.0
2023-09-22 09:37:32.183462428,Quote,,,4382.25,16.0,4382.5,62.0
2023-09-22 09:37:32.307514264,Quote,,,4382.25,17.0,4382.5,62.0
2023-09-22 09:37:32.352627555,Quote,,,4382.25,16.0,4382.5,62.0
2023-09-22 09:37:32.412460593,Quote,,,4382.25,15.0,4382.5,62.0
2023-09-22 09:37:32.413418418,Quote,,,4382.25,14.0,4382.5,62.0
2023-09-22 09:37:32.477441214,Quote,,,4382.25,15.0,4382.5,62.0
2023-09-22 09:37:32.478061588,Quote,,,4382.25,16.0,4382.5,62.0
2023-09-22 09:37:32.582450622,Quote,,,4382.25,17.0,4382.5,62.0
2023-09-22 09:37:32.742461514,Quote,,,4382.25,16.0,4382.5,62.0
2023-09-22 09:37:32.742894390,Quote,,,4382.25,15.0,4382.5,62.0
2023-09-22 09:37:32.777438039,Quote,,,4382.25,16.0,4382.5,62.0
2023-09-22 09:37:32.802454061,Quote,,,4382.25,17.0,4382.5,62.0
2023-09-22 09:37:32.842443250,Quote,,,4382.25,19.0,4382.5,62.0
2023-09-22 09:37:32.927443784,Quote,,,4382.25,17.0,4382.5,62.0
2023-09-22 09:37:33.252450686,Quote,,,4382.25,16.0,4382.5,62.0
2023-09-22 09:37:33.252672494,Quote,,,4382.25,15.0,4382.5,62.0
2023-09-22 09:37:33.252672494,Quote,,,4382.25,14.0,4382.5,62.0
2023-09-22 09:37:33.252672494,Quote,,,4382.25,13.0,4382.5,62.0
2023-09-22 09:37:33.292498958,Quote,,,4382.25,14.0,4382.5,62.0
2023-09-22 09:37:33.562494298,Quote,,,4382.25,14.0,4382.5,66.0
2023-09-22 09:37:33.563367039,Quote,,,4382.25,13.0,4382.5,66.0
2023-09-22 09:37:33.563367039,Quote,,,4382.25,10.0,4382.5,66.0
2023-09-22 09:37:33.567447265,Quote,,,4382.25,11.0,4382.5,66.0
2023-09-22 09:37:33.573310851,Quote,,,4382.25,12.0,4382.5,66.0
2023-09-22 09:37:33.632445536,Quote,,,4382.25,11.0,4382.5,66.0
2023-09-22 09:37:34.162482120,Quote,,,4382.25,10.0,4382.5,66.0
2023-09-22 09:37:34.162662047,Quote,,,4382.25,10.0,4382.5,67.0
2023-09-22 09:37:34.162662047,Quote,,,4382.25,6.0,4382.5,67.0
2023-09-22 09:37:34.162662047,Quote,,,4382.25,5.0,4382.5,67.0
2023-09-22 09:37:34.162662047,Trade,4382.25,2.0,4382.25,5.0,4382.5,67.0
2023-09-22 09:37:34.162662047,Quote,,,4382.25,3.0,4382.5,67.0
2023-09-22 09:37:34.162662047,Trade,4382.25,1.0,4382.25,3.0,4382.5,67.0
2023-09-22 09:37:34.162662047,Quote,,,4382.25,2.0,4382.5,67.0
2023-09-22 09:37:34.162662047,Trade,4382.25,1.0,4382.25,2.0,4382.5,67.0
2023-09-22 09:37:34.162662047,Quote,,,4382.25,1.0,4382.5,67.0
2023-09-22 09:37:34.162662047,Trade,4382.25,1.0,4382.25,1.0,4382.5,67.0
2023-09-22 09:37:34.162662047,Quote,,,4382.0,74.0,4382.5,67.0
2023-09-22 09:37:34.167483103,Quote,,,4382.0,74.0,4382.25,3.0
2023-09-22 09:37:34.167641751,Quote,,,4382.0,71.0,4382.25,3.0
2023-09-22 09:37:34.167641751,Quote,,,4382.0,71.0,4382.25,4.0
2023-09-22 09:37:34.167641751,Quote,,,4382.0,71.0,4382.25,5.0
2023-09-22 09:37:34.167641751,Quote,,,4382.0,71.0,4382.25,7.0
2023-09-22 09:37:34.167641751,Quote,,,4382.0,71.0,4382.25,8.0
2023-09-22 09:37:34.167641751,Quote,,,4382.0,71.0,4382.25,9.0
2023-09-22 09:37:34.167641751,Quote,,,4382.0,71.0,4382.25,10.0
2023-09-22 09:37:35.208075918,Quote,,,4382.0,71.0,4382.25,9.0
2023-09-22 09:37:35.307695472,Quote,,,4382.0,73.0,4382.25,9.0
2023-09-22 09:37:35.337458258,Quote,,,4382.0,73.0,4382.25,14.0
2023-09-22 09:37:35.337489769,Quote,,,4382.0,63.0,4382.25,14.0
2023-09-22 09:37:35.412446140,Quote,,,4382.0,63.0,4382.25,15.0
2023-09-22 09:37:35.413235004,Quote,,,4382.0,63.0,4382.25,16.0
2023-09-22 09:37:35.447475915,Quote,,,4382.0,63.0,4382.25,18.0
2023-09-22 09:37:36.032438574,Quote,,,4382.0,63.0,4382.25,17.0
2023-09-22 09:37:36.032489832,Quote,,,4382.0,66.0,4382.25,17.0
2023-09-22 09:37:36.032489832,Quote,,,4382.0,66.0,4382.25,15.0
2023-09-22 09:37:36.032489832,Quote,,,4382.0,65.0,4382.25,15.0
2023-09-22 09:37:36.032489832,Quote,,,4382.0,65.0,4382.25,14.0
2023-09-22 09:37:36.102460094,Quote,,,4382.0,65.0,4382.25,12.0
2023-09-22 09:37:36.103232255,Quote,,,4382.0,65.0,4382.25,9.0
2023-09-22 09:37:36.127754986,Trade,4382.25,1.0,4382.0,65.0,4382.25,9.0
2023-09-22 09:37:36.127754986,Quote,,,4382.0,65.0,4382.25,8.0
2023-09-22 09:37:36.127754986,Quote,,,4382.0,66.0,4382.25,8.0
2023-09-22 09:37:36.127754986,Trade,4382.25,1.0,4382.0,66.0,4382.25,8.0
2023-09-22 09:37:36.127754986,Quote,,,4382.0,66.0,4382.25,7.0
2023-09-22 09:37:36.127754986,Trade,4382.25,1.0,4382.0,66.0,4382.25,7.0
2023-09-22 09:37:36.127754986,Quote,,,4382.0,66.0,4382.25,6.0
2023-09-22 09:37:36.127754986,Trade,4382.25,1.0,4382.0,66.0,4382.25,6.0
2023-09-22 09:37:36.127754986,Quote,,,4382.0,66.0,4382.25,5.0
2023-09-22 09:37:36.127754986,Trade,4382.25,5.0,4382.0,66.0,4382.25,5.0
2023-09-22 09:37:36.127754986,Quote,,,4382.0,66.0,4382.5,64.0
2023-09-22 09:37:36.127754986,Quote,,,4382.25,1.0,4382.5,64.0
2023-09-22 09:37:36.127754986,Quote,,,4382.25,2.0,4382.5,64.0
2023-09-22 09:37:36.127754986,Quote,,,4382.25,4.0,4382.5,64.0
2023-09-22 09:37:36.127754986,Quote,,,4382.25,7.0,4382.5,64.0
2023-09-22 09:37:36.127754986,Quote,,,4382.25,8.0,4382.5,64.0
2023-09-22 09:37:36.127754986,Quote,,,4382.25,9.0,4382.5,64.0
2023-09-22 09:37:36.127754986,Quote,,,4382.25,9.0,4382.5,67.0
2023-09-22 09:37:36.127754986,Quote,,,4382.25,10.0,4382.5,67.0
2023-09-22 09:37:36.127754986,Quote,,,4382.25,8.0,4382.5,67.0
2023-09-22 09:37:36.127754986,Quote,,,4382.25,7.0,4382.5,67.0
2023-09-22 09:37:36.127754986,Quote,,,4382.25,10.0,4382.5,67.0
2023-09-22 09:37:36.127754986,Quote,,,4382.25,11.0,4382.5,67.0
2023-09-22 09:37:36.128104223,Quote,,,4382.25,12.0,4382.5,67.0
2023-09-22 09:37:36.128104223,Quote,,,4382.25,15.0,4382.5,67.0
2023-09-22 09:37:36.128104223,Quote,,,4382.25,19.0,4382.5,67.0
2023-09-22 09:37:36.128104223,Quote,,,4382.25,21.0,4382.5,67.0
2023-09-22 09:37:36.128104223,Quote,,,4382.25,21.0,4382.5,66.0
2023-09-22 09:37:36.128104223,Quote,,,4382.25,22.0,4382.5,66.0
2023-09-22 09:37:36.128104223,Quote,,,4382.25,23.0,4382.5,66.0
2023-09-22 09:37:36.128104223,Quote,,,4382.25,24.0,4382.5,66.0
2023-09-22 09:37:36.128104223,Quote,,,4382.25,24.0,4382.5,65.0
2023-09-22 09:37:36.143121381,Trade,4382.25,1.0,4382.25,24.0,4382.5,65.0
2023-09-22 09:37:36.143121381,Quote,,,4382.25,23.0,4382.5,65.0
2023-09-22 09:37:36.143121381,Quote,,,4382.25,22.0,4382.5,65.0
2023-09-22 09:37:36.143121381,Quote,,,4382.25,20.0,4382.5,65.0
2023-09-22 09:37:36.143121381,Quote,,,4382.25,17.0,4382.5,65.0
2023-09-22 09:37:36.143121381,Quote,,,4382.25,16.0,4382.5,65.0
2023-09-22 09:37:36.143121381,Quote,,,4382.25,15.0,4382.5,65.0
2023-09-22 09:37:36.152943548,Quote,,,4382.25,16.0,4382.5,65.0
2023-09-22 09:37:36.268425017,Trade,4382.25,4.0,4382.25,16.0,4382.5,65.0
2023-09-22 09:37:36.268425017,Quote,,,4382.25,12.0,4382.5,65.0
2023-09-22 09:37:36.268425017,Quote,,,4382.25,11.0,4382.5,65.0
2023-09-22 09:37:36.268425017,Quote,,,4382.25,8.0,4382.5,65.0
2023-09-22 09:37:36.268425017,Quote,,,4382.25,11.0,4382.5,65.0
2023-09-22 09:37:36.268425017,Quote,,,4382.25,12.0,4382.5,65.0
2023-09-22 09:37:36.422474737,Quote,,,4382.25,11.0,4382.5,65.0
2023-09-22 09:37:36.422741329,Quote,,,4382.25,8.0,4382.5,65.0
2023-09-22 09:37:36.422741329,Quote,,,4382.25,8.0,4382.5,66.0
2023-09-22 09:37:36.422741329,Quote,,,4382.25,4.0,4382.5,66.0
2023-09-22 09:37:36.422741329,Trade,4382.25,3.0,4382.25,4.0,4382.5,66.0
2023-09-22 09:37:36.422741329,Quote,,,4382.0,66.0,4382.5,66.0
2023-09-22 09:37:36.422741329,Quote,,,4382.0,66.0,4382.5,67.0
2023-09-22 09:37:36.697463406,Quote,,,4382.25,2.0,4382.5,67.0
2023-09-22 09:37:36.697509220,Quote,,,4382.25,2.0,4382.5,66.0
2023-09-22 09:37:36.697509220,Quote,,,4382.25,3.0,4382.5,66.0
2023-09-22 09:37:36.697509220,Quote,,,4382.25,4.0,4382.5,66.0
2023-09-22 09:37:36.697509220,Quote,,,4382.25,5.0,4382.5,66.0
2023-09-22 09:37:36.697509220,Quote,,,4382.25,8.0,4382.5,66.0
2023-09-22 09:37:36.697509220,Quote,,,4382.25,9.0,4382.5,66.0
2023-09-22 09:37:36.712451443,Trade,4382.25,2.0,4382.25,9.0,4382.5,66.0
2023-09-22 09:37:36.712505137,Quote,,,4382.25,7.0,4382.5,66.0
2023-09-22 09:37:36.712505137,Quote,,,4382.25,6.0,4382.5,66.0
2023-09-22 09:37:36.712505137,Quote,,,4382.25,5.0,4382.5,66.0
2023-09-22 09:37:36.712505137,Quote,,,4382.25,4.0,4382.5,66.0
2023-09-22 09:37:36.962473928,Quote,,,4382.25,5.0,4382.5,66.0
2023-09-22 09:37:36.963426665,Quote,,,4382.25,6.0,4382.5,66.0
2023-09-22 09:37:37.157450121,Quote,,,4382.25,5.0,4382.5,66.0
2023-09-22 09:37:37.357721413,Trade,4382.25,1.0,4382.25,5.0,4382.5,66.0
2023-09-22 09:37:37.357721413,Quote,,,4382.25,4.0,4382.5,66.0
2023-09-22 09:37:37.457482363,Quote,,,4382.25,4.0,4382.5,67.0
2023-09-22 09:37:38.042503310,Trade,4382.25,4.0,4382.25,4.0,4382.5,67.0
2023-09-22 09:37:38.042656730,Quote,,,4382.0,66.0,4382.5,67.0
2023-09-22 09:37:38.042656730,Quote,,,4382.0,66.0,4382.25,1.0
2023-09-22 09:37:38.042656730,Quote,,,4382.0,63.0,4382.25,1.0
2023-09-22 09:37:38.042656730,Quote,,,4382.0,64.0,4382.25,1.0
2023-09-22 09:37:38.042656730,Quote,,,4382.0,64.0,4382.25,4.0
2023-09-22 09:37:38.042656730,Quote,,,4382.0,64.0,4382.25,5.0
2023-09-22 09:37:38.042656730,Quote,,,4382.0,64.0,4382.25,6.0
2023-09-22 09:37:38.042656730,Quote,,,4382.0,64.0,4382.25,5.0
2023-09-22 09:37:38.042656730,Quote,,,4382.0,64.0,4382.25,6.0
2023-09-22 09:37:38.042656730,Quote,,,4382.0,64.0,4382.25,7.0
2023-09-22 09:37:38.042656730,Quote,,,4382.0,64.0,4382.25,9.0
2023-09-22 09:37:38.042656730,Quote,,,4382.0,64.0,4382.25,10.0
2023-09-22 09:37:38.042656730,Quote,,,4382.0,64.0,4382.25,12.0
2023-09-22 09:37:38.047691858,Quote,,,4382.0,65.0,4382.25,12.0
2023-09-22 09:37:38.052449789,Quote,,,4382.0,66.0,4382.25,12.0
2023-09-22 09:37:38.052602841,Quote,,,4382.0,66.0,4382.25,11.0
2023-09-22 09:37:38.222845139,Trade,4382.0,1.0,4382.0,66.0,4382.25,11.0
2023-09-22 09:37:38.222845139,Trade,4382.0,1.0,4382.0,66.0,4382.25,11.0
2023-09-22 09:37:38.222845139,Quote,,,4382.0,64.0,4382.25,11.0
2023-09-22 09:37:38.222845139,Quote,,,4382.0,64.0,4382.25,14.0
2023-09-22 09:37:38.222845139,Quote,,,4382.0,64.0,4382.25,15.0
